"Opportunity ID";"Stage Before Lost";"Created Date";"Interest";"Campus extended";"Country Aggregate";"Stage";"Last Click Channel";"Drop";"Person Account: Gender";"Close Date"
"0065J00000Cc1tU";"Personal Interview";"18/11/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"";"29/11/2022"
"0065J00000BtPBw";"Technical Interview";"21/06/2022";"WDFT";"BCN - Spain";"Sweden";"Closed lost";"";"0";"Male";"21/07/2022"
"0065J000009FUOD";"";"8/03/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"1";"Male";"28/03/2022"
"0065J00000Bm3zY";"Student Agreement";"19/08/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"3/11/2022"
"0065J00000BmdP5";"";"23/09/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"26/09/2022"
"0065J00000BRN1c";"Personal Interview";"31/05/2022";"DAPT";"MAD - Spain";"Germany";"Closed lost";"Organic Search";"0";"";"8/06/2022"
"0065J00000CdFAG";"Student Agreement";"3/02/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"9/02/2023"
"0065J00000Bm7Hp";"";"24/08/2022";"DAPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"26/08/2022"
"0065J00000BmNJg";"Technical Interview";"13/09/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"16/09/2022"
"0065J00000CclBj";"Student Agreement";"11/01/2023";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"17/01/2023"
"0065J00000AwxMV";"";"5/04/2022";"DAPT";"BCN - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"4/05/2022"
"0065J000009EPI5";"Re-applied";"21/01/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"25/01/2022"
"0065J00000AwmEy";"";"25/03/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"31/03/2022"
"0065J00000BHOmO";"";"24/06/2022";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"5/09/2022"
"0065J00000CdL4X";"Personal Interview";"9/02/2023";"DAPT";"BCN - Spain";"Andorra";"Closed lost";"Other";"0";"Male";"9/02/2023"
"0065J000009EaRC";"Personal Interview";"28/01/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"7/02/2022"
"0065J00000Cc5Eh";"Personal Interview";"22/11/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"30/11/2022"
"0065J00000DOyEn";"";"22/05/2023";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"26/05/2023"
"0065J00000CcsEV";"Personal Interview";"16/01/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"25/01/2023"
"0065J00000CcXmz";"";"28/12/2022";"DAPT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"";"30/12/2022"
"0065J00000CcMtS";"Technical Interview";"12/12/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Female";"22/12/2022"
"0065J00000DQ0IU";"";"28/06/2023";"UXFT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"30/06/2023"
"0065J00000AwWS3";"Technical Interview";"14/03/2022";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"16/03/2022"
"0065J00000CA3jf";"Student Agreement";"30/06/2022";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"30/07/2022"
"0065J00000BmvFi";"Re-applied";"14/10/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"13/11/2022"
"0065J00000Cd4BT";"";"24/01/2023";"DAFT";"MAD - Spain";"Peru";"Paid Deposit";"Email";"1";"Male";"26/01/2023"
"0065J00000CcYMK";"";"29/12/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"30/12/2022"
"0065J00000DOrxv";"Technical Interview";"12/05/2023";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"29/05/2023"
"0065J00000E42kS";"Technical Interview";"20/03/2023";"UXFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"22/03/2023"
"0065J00000BmNL8";"Personal Interview";"13/09/2022";"WDFT";"MAD - Spain";"France";"Closed lost";"Other";"0";"";"3/10/2022"
"0065J00000CcPLs";"Student Agreement";"14/12/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"27/01/2023"
"0065J00000Ax4bs";"";"11/04/2022";"DAPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"22/04/2022"
"0065J00000CcVFF";"Technical Interview";"22/12/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"2/01/2023"
"0065J00000Cc9cY";"";"28/11/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"5/12/2022"
"0065J00000BRCbN";"";"21/05/2022";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"25/05/2022"
"0065J00000E3Yux";"";"16/02/2023";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Referral";"0";"Male";"2/03/2023"
"0065J00000CdIKt";"";"7/02/2023";"DAPT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Male";"24/02/2023"
"0065J00000Ccja8";"Personal Interview";"10/01/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"18/01/2023"
"0065J00000Bm99i";"Technical Interview";"26/08/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"31/08/2022"
"0065J00000Bm2E2";"Personal Interview";"17/08/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"7/09/2022"
"0065J00000Bm2eK";"Personal Interview";"17/08/2022";"WDFT";"MAD - Spain";"Germany";"Closed lost";"";"0";"Male";"23/08/2022"
"0065J00000E42lV";"";"20/03/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"21/03/2023"
"0065J00000Cca8e";"";"2/01/2023";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"1";"Female";"3/01/2023"
"0065J000009EDsM";"Technical Interview";"13/01/2022";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"16/02/2022"
"0065J00000DPu1U";"";"19/06/2023";"WDFT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Male";"26/06/2023"
"0065J00000DPtea";"Student Agreement";"19/06/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"26/06/2023"
"0065J000009Fba0";"";"13/03/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"14/03/2022"
"0065J00000CbRMP";"Student Agreement";"20/10/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Social";"0";"Male";"28/11/2022"
"0065J00000Cc522";"Student Agreement";"22/11/2022";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"24/01/2023"
"0065J00000BQsnZ";"Re-applied";"5/05/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"4/06/2022"
"0065J000009ESlb";"Personal Interview";"24/01/2022";"DAFT";"BCN - Spain";"Serbia";"Closed lost";"Organic Search";"0";"";"7/03/2022"
"0065J00000CdGvO";"Personal Interview";"6/02/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"6/02/2023"
"0065J00000BRAYM";"";"19/05/2022";"WDFT";"BCN - Spain";"Netherlands";"Paid Deposit";"";"1";"Male";"30/05/2022"
"0065J00000BRhlJ";"Technical Interview";"19/06/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"24/08/2022"
"0065J00000CciII";"Personal Interview";"9/01/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"";"24/01/2023"
"0065J00000BmCbf";"";"31/08/2022";"WDPT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"8/09/2022"
"0065J00000CcZwJ";"Technical Interview";"2/01/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"25/01/2023"
"0065J00000Ax1Am";"";"7/04/2022";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"8/04/2022"
"0065J00000Cc3wj";"Technical Interview";"21/11/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"23/01/2023"
"0065J00000CcWux";"Re-applied";"26/12/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"29/12/2022"
"0065J000009DqAP";"Student Agreement";"20/12/2021";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"29/03/2022"
"0065J00000E49d9";"Personal Interview";"27/03/2023";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"28/03/2023"
"0065J00000CA8a9";"Personal Interview";"5/07/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"11/07/2022"
"0065J00000Blk7Q";"Technical Interview";"25/07/2022";"WDFT";"MAD - Spain";"Argentina";"Closed lost";"";"0";"Male";"29/07/2022"
"0065J00000AwzYc";"Student Agreement";"6/04/2022";"UXFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"11/05/2022"
"0065J000009EDr9";"Personal Interview";"13/01/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"";"4/02/2022"
"0065J000009Dhev";"";"13/12/2021";"DAFT";"MAD - Spain";"Spain";"ISA won on account";"Organic Search";"0";"Male";"21/02/2022"
"0065J00000CdKzm";"Personal Interview";"9/02/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Male";"14/02/2023"
"0065J00000Bln9V";"";"28/07/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Referral";"0";"Male";"23/08/2022"
"0065J00000E3nbs";"";"2/03/2023";"UXFT";"RMTEU - Spain";"Spain";"ISA won on account";"";"0";"Female";"16/03/2023"
"0065J00000DOjq8";"Personal Interview";"1/05/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"16/05/2023"
"0065J000009Ei0Q";"Personal Interview";"3/02/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"16/02/2022"
"0065J00000Cd0BA";"Student Agreement";"20/01/2023";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"24/01/2023"
"0065J00000DORDQ";"";"10/04/2023";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"20/04/2023"
"0065J00000Ccegk";"Personal Interview";"6/01/2023";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"15/01/2023"
"0065J000009EMtS";"Personal Interview";"19/01/2022";"UXPT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"7/03/2022"
"0065J00000CA8Fk";"Technical Interview";"5/07/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"4/08/2022"
"0065J00000DPqp6";"Personal Interview";"15/06/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"16/06/2023"
"0065J00000BR2gE";"Student Agreement";"12/05/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"8/09/2022"
"0065J00000Cc6IL";"";"23/11/2022";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"25/11/2022"
"0065J000009EDo5";"Personal Interview";"13/01/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Referral";"0";"Male";"24/01/2022"
"0065J00000CcNI8";"Student Agreement";"12/12/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"10/01/2023"
"0065J00000Bm8ZG";"Student Agreement";"25/08/2022";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"5/09/2022"
"0065J00000DPdjT";"Technical Interview";"29/05/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"29/05/2023"
"0065J000009EnpH";"Re-applied";"7/02/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"8/02/2022"
"0065J00000CcDFt";"Technical Interview";"1/12/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"7/12/2022"
"0065J000009BWLP";"";"21/09/2021";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"0";"Female";"5/08/2022"
"0065J00000BmBpM";"";"30/08/2022";"UXPT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"1";"Male";"15/09/2022"
"0065J00000E3bkS";"";"20/02/2023";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Referral";"0";"Male";"13/03/2023"
"0065J00000DOwTC";"";"19/05/2023";"UXFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Email";"0";"Male";"23/05/2023"
"0065J00000DPcQC";"";"26/05/2023";"DAPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Email";"0";"Female";"31/05/2023"
"0065J00000BREWg";"";"23/05/2022";"CYFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Paid Search";"1";"Male";"22/07/2022"
"0065J00000CAGWt";"Personal Interview";"13/07/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Email";"0";"Female";"26/07/2022"
"0065J00000Ax7pn";"";"13/04/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"21/04/2022"
"0065J00000Cd7sn";"Student Agreement";"28/01/2023";"DAPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"16/02/2023"
"0065J00000BR7OT";"";"17/05/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"13/06/2022"
"0065J00000AxLiU";"";"27/04/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"29/04/2022"
"0065J00000E3wFq";"Technical Interview";"13/03/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"17/04/2023"
"0065J000009EV66";"Technical Interview";"25/01/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"25/02/2022"
"0065J00000BRQPN";"Personal Interview";"3/06/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Referral";"0";"";"8/06/2022"
"0065J00000Cccdy";"Personal Interview";"5/01/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Direct";"0";"";"15/01/2023"
"0065J00000BmM4Q";"Re-applied";"12/09/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Female";"12/10/2022"
"0065J000009EHQD";"Personal Interview";"17/01/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"7/02/2022"
"0065J00000E46v5";"";"23/03/2023";"CYPT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"27/03/2023"
"0065J00000DOWk3";"Technical Interview";"17/04/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Email";"0";"Female";"27/04/2023"
"0065J000009DhWN";"Technical Interview";"13/12/2021";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"31/01/2022"
"0065J00000BQv8j";"Student Agreement";"6/05/2022";"UXPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"12/05/2022"
"0065J00000E3w4E";"Technical Interview";"13/03/2023";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"20/03/2023"
"0065J00000Bmj4q";"";"30/09/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"5/10/2022"
"0065J00000BmnfY";"";"6/10/2022";"WDPT";"MAD - Spain";"Spain";"Paid Deposit";"";"0";"Female";"7/10/2022"
"0065J00000BQzBc";"";"10/05/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"17/05/2022"
"0065J00000E3eu4";"Student Agreement";"23/02/2023";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"3/03/2023"
"0065J00000CAGyE";"Technical Interview";"13/07/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"12/08/2022"
"0065J00000CdMIu";"Personal Interview";"10/02/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"Male";"10/02/2023"
"0065J00000BmmW1";"Personal Interview";"5/10/2022";"UXFT";"BCN - Spain";"Germany";"Closed lost";"";"0";"";"24/10/2022"
"0065J00000Cc9U0";"Student Agreement";"28/11/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"18/01/2023"
"0065J000009ELtM";"Personal Interview";"19/01/2022";"CYFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"11/04/2022"
"0065J00000DObOu";"Technical Interview";"20/04/2023";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"27/04/2023"
"0065J00000AwtAL";"Technical Interview";"31/03/2022";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"19/05/2022"
"0065J00000E3a3W";"Technical Interview";"17/02/2023";"CYPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"21/02/2023"
"0065J00000BRe2k";"";"15/06/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Female";"20/06/2022"
"0065J000009EIDy";"";"17/01/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"31/01/2022"
"0065J00000BQxku";"Student Agreement";"10/05/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"29/07/2022"
"0065J00000AwjQh";"Personal Interview";"23/03/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"23/03/2022"
"0065J000009Ezwp";"Personal Interview";"15/02/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"16/02/2022"
"0065J00000E3bR5";"Personal Interview";"20/02/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"20/02/2023"
"0065J00000DOyrz";"";"23/05/2023";"WDPT";"MAD - Spain";"Spain";"ISA won on account";"";"0";"Male";"23/05/2023"
"0065J00000CcjH1";"";"10/01/2023";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"1";"Male";"10/01/2023"
"0065J00000BmBnp";"";"30/08/2022";"DAFT";"MAD - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Female";"5/10/2022"
"0065J00000DPwDD";"Personal Interview";"22/06/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"26/06/2023"
"0065J00000BtOyz";"Technical Interview";"21/06/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"8/08/2022"
"0065J00000BtoDY";"Personal Interview";"22/07/2022";"DAPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Male";"26/07/2022"
"0065J000009ExuY";"";"14/02/2022";"UXFT";"BCN - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Female";"18/02/2022"
"0065J00000Bm9GK";"";"26/08/2022";"DAFT";"BCN - Spain";"Switzerland";"Paid Deposit";"Organic Search";"0";"Male";"9/09/2022"
"0065J00000Cct7l";"Personal Interview";"17/01/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"";"24/01/2023"
"0065J000009EVB1";"Technical Interview";"25/01/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Female";"24/02/2022"
"0065J000009Em3W";"Technical Interview";"6/02/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"";"0";"Male";"17/03/2022"
"0065J00000BQsMJ";"Technical Interview";"4/05/2022";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"6/05/2022"
"0065J00000CbViU";"Technical Interview";"26/10/2022";"DAPT";"BCN - Spain";"Spain";"Closed lost";"";"0";"Female";"14/11/2022"
"0065J00000Cd6tL";"Technical Interview";"27/01/2023";"WDFT";"MAD - Spain";"Spain";"Closed lost";"";"0";"";"31/03/2023"
"0065J00000BQoly";"";"2/05/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Female";"2/06/2022"
"0065J00000BQrdO";"Student Agreement";"4/05/2022";"WDFT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"18/05/2022"
"0065J00000CcXMX";"Personal Interview";"27/12/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"27/12/2022"
"0065J000009Er6L";"";"9/02/2022";"WDPT";"RMTEU - Spain";"Spain";"ISA won on account";"";"0";"Male";"9/02/2022"
"0065J00000Cd61J";"";"26/01/2023";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"8/03/2023"
"0065J000009E8Rw";"Personal Interview";"10/01/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"25/01/2022"
"0065J00000E3heT";"Student Agreement";"27/02/2023";"DAFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"22/03/2023"
"0065J00000Cd34M";"Student Agreement";"23/01/2023";"UXPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"12/04/2023"
"0065J00000E3pva";"Technical Interview";"6/03/2023";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"10/03/2023"
"0065J00000BRPBy";"";"2/06/2022";"WDFT";"MAD - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"6/06/2022"
"0065J00000E3e8v";"";"22/02/2023";"DAFT";"BCN - Spain";"Spain";"Paid Deposit";"Referral";"0";"Male";"5/04/2023"
"0065J000009E4Mx";"";"5/01/2022";"WDPT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"24/01/2022"
"0065J00000AwrSr";"Personal Interview";"30/03/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"26/04/2022"
"0065J00000BmmnH";"Personal Interview";"5/10/2022";"DAFT";"MAD - Spain";"Mexico";"Closed lost";"";"0";"";"8/11/2022"
"0065J00000DOgYL";"";"26/04/2023";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"8/05/2023"
"0065J00000DPycI";"";"26/06/2023";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"Male";"28/06/2023"
"0065J00000CdOCe";"Student Agreement";"13/02/2023";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Female";"6/03/2023"
"0065J00000CAJlr";"Technical Interview";"16/07/2022";"WDPT";"BCN - Spain";"Spain";"Closed lost";"Organic Search";"0";"Male";"29/07/2022"
"0065J000009EgUJ";"Personal Interview";"2/02/2022";"WDFT";"RMTEU - Spain";"Spain";"Closed lost";"Organic Search";"0";"Female";"10/02/2022"
"0065J00000BR1Ex";"Personal Interview";"11/05/2022";"WDPT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"19/05/2022"
"0065J00000CcDHp";"";"1/12/2022";"DAFT";"RMTEU - Spain";"Spain";"Paid Deposit";"Organic Search";"0";"Male";"7/12/2022"
"0065J000009Embn";"Personal Interview";"7/02/2022";"WDFT";"BCN - Spain";"Singapore";"Closed lost";"";"0";"";"10/05/2022"
"0065J00000BlobQ";"";"29/07/2022";"WDFT";"RMTEU - Spain";"Spain";"Paid Deposit";"";"0";"Male";"19/08/2022"
"0065J00000BmHU4";"";"6/09/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"13/09/2022"
"0065J00000BmmnI";"Personal Interview";"5/10/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Paid Search";"0";"";"8/11/2022"
"0065J00000AxBBS";"Student Agreement";"18/04/2022";"DAPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"Female";"10/05/2022"
"0065J00000AwfVn";"Personal Interview";"20/03/2022";"DAFT";"MAD - Spain";"Spain";"Closed lost";"Organic Search";"0";"";"28/03/2022"
"0065J00000CcSpq";"";"19/12/2022";"WDFT";"RMTEU - Spain";"Spain";"ISA won on account";"Paid Search";"0";"Male";"20/12/2022"
"0065J00000CcPQd";"";"14/12/2022";"DAFT";"MAD - Spain";"Spain";"Paid Deposit";"Paid Search";"0";"";"27/12/2022"
"0065J000009FYDi";"";"10/03/2022";"WDPT";"RMTEU - Spain";"Spain";"Paid Deposit";"Direct";"0";"Male";"6/05/2022"
"0065J000009EPTm";"";"21/01/2022";"WDFT";"BCN - Spain";"Spain";"Paid Deposit";"";"0";"Male";"7/02/2022"
"0065J00000E3jBs";"Technical Interview";"28/02/2023";"UXFT";"RMTEU - Spain";"Spain";"Closed lost";"Paid Search";"0";"Female";"9/03/2023"
"0065J00000BR46R";"";"13/05/2022";"DAFT";"BCN - Spain";"United Arab Emirates";"Paid Deposit";"Direct";"0";"Male";"7/06/2022"
"0065J00000Bm5WE";"Student Agreement";"22/08/2022";"WDFT";"MAD - Spain";"Spain";"Closed lost";"Other";"0";"Female";"2/09/2022"
"0065J00000Cct7k";"Personal Interview";"17/01/2023";"WDPT";"RMTEU - Spain";"Spain";"Closed lost";"Other";"0";"";"17/01/2023"
"0065J00000Cd3qp";"Technical Interview";"24/01/2023";"DAFT";"BCN - Spain";"Spain";"Closed lost";"Direct";"0";"Male";"30/01/2023"
